oos_period,variant,row_model,col_model,adjacency
162,legacy,8,1,0.0
162,legacy,8,2,0.11622844477928339
162,legacy,8,3,0.19787329191203742
162,legacy,8,4,0.0
162,legacy,8,5,0.0
162,legacy,8,6,0.0
162,legacy,8,7,0.22520812234726292
162,legacy,8,8,0.0
163,legacy,1,1,0.0
163,legacy,1,2,0.5301042877575396
163,legacy,1,3,0.4206994212652258
163,legacy,1,4,0.0
163,legacy,1,5,0.060776652028218324
163,legacy,1,6,0.0
163,legacy,1,7,0.38338470406692954
163,legacy,1,8,0.0
163,legacy,2,1,0.0
163,legacy,2,2,0.0
163,legacy,2,3,0.2923154234535024
163,legacy,2,4,0.0
163,legacy,2,5,0.0
163,legacy,2,6,0.0
163,legacy,2,7,0.09724418509266798
163,legacy,2,8,0.0
163,legacy,3,1,0.0
163,legacy,3,2,0.0
163,legacy,3,3,0.0
163,legacy,3,4,0.0
163,legacy,3,5,0.0
163,legacy,3,6,0.0
163,legacy,3,7,0.0
163,legacy,3,8,0.0
163,legacy,4,1,0.01652459246792669
163,legacy,4,2,0.5893601760999222
