oos_period,model,centrality_score
269,3,2.197416734637144e-06
269,4,0.8421018273265555
269,5,0.1415209268095988
269,6,0.014958621751979526
269,7,0.0009595380526009107
269,8,3.843245957157947e-05
270,1,8.510396195470643e-07
270,2,0.0003047560467877655
270,3,9.038791063623476e-07
270,4,0.587776464836768
270,5,0.3757110422658734
270,6,0.03404719535319557
270,7,0.002130912545840354
270,8,2.787403180884995e-05
271,1,6.155897356463229e-07
271,2,0.00041888421733904884
271,3,3.146222170873565e-06
271,4,0.1881702452944799
271,5,0.7892096769459649
271,6,0.02015393757128293
271,7,0.00199802192787157
271,8,4.547223015485983e-05
272,1,7.0875237020432e-07
272,2,0.0004308401302137316
272,3,2.100141200820154e-06
272,4,0.3976576132042231
272,5,0.5661829507721624
272,6,0.03350095901028988
272,7,0.0021821612372999754
272,8,4.2666751239831364e-05
273,1,6.89509942637534e-07
273,2,0.00038122835085351855
273,3,1.9033821806446927e-06
273,4,0.22055951443459446
273,5,0.7582236275926788
273,6,0.019753136590044997
273,7,0.0010403430358053422
273,8,3.9557102899603397e-05
274,1,6.171899385323672e-07
274,2,0.0002575845751073333
274,3,1.4144214115851378e-06
274,4,0.25409773119096
274,5,0.7236632511167121
274,6,0.0206065609205258
274,7,0.0013502531278866729
274,8,2.2587456457927214e-05
275,1,1.1909332675150828e-07
275,2,1.9528582834207657e-06
275,3,1.3551073864394378e-07
275,4,0.999929679418896
275,5,4.015698512049044e-05
275,6,2.227092067624512e-05
275,7,4.952822394778056e-06
275,8,7.323895636718462e-07
276,1,1.4959499879780176e-08
276,2,3.4261865631628173e-08
276,3,1.607520393799517e-08
276,4,0.0004678269236285319
276,5,0.9995319765155064
276,6,6.361539972461811e-08
276,7,4.324745687055726e-08
276,8,2.440043902330176e-08
277,1,1.5925243604795907e-08
277,2,3.699102691455257e-08
277,3,1.7110672638718993e-08
277,4,0.00019147837005202732
277,5,0.9998082908471169
277,6,8.079484303178027e-08
277,7,5.098482660167143e-08
277,8,2.8975218301923567e-08
278,1,1.1540685449420818e-07
278,2,2.5918430778184293e-06
278,3,2.201290451777956e-07
278,4,0.9999222727087381
278,5,3.91599624817998e-05
278,6,2.741991400545304e-05
278,7,7.216215455263075e-06
278,8,1.0038193417790708e-06
279,1,1.0960274200437913e-07
279,2,2.3924863312401983e-06
279,3,1.9494533370955894e-07
279,4,0.9999323855907695
279,5,4.1787173993837104e-05
279,6,1.6332562627136783e-05
279,7,6.032834753827728e-06
279,8,7.648024487400648e-07
280,1,2.5924279553925075e-08
280,2,9.90206914968742e-08
280,3,3.084180350036667e-08
280,4,0.00144422262425016
280,5,0.9985551479946365
280,6,2.6527044035312084e-07
280,7,1.5297092795948457e-07
280,8,5.535197042691773e-08
281,1,1.5833473459455594e-08
281,2,3.9249893484919976e-08
281,3,1.7814925242524605e-08
281,4,0.0007273522429450859
281,5,0.9992724278452528
281,6,6.517382141378385e-08
281,7,5.479112693599477e-08
281,8,2.7047561459476275e-08
282,1,1.0966423030267876e-07
282,2,2.5834279359998503e-06
282,3,2.1553448704175115e-07
282,4,0.9999146315032379
282,5,4.8611204175567335e-05
282,6,2.3102477391288183e-05
282,7,9.877341544319626e-06
282,8,8.688459977080933e-07
283,1,1.1599766824998448e-07
283,2,2.274149520799536e-06
283,3,2.4461107433205613e-07
283,4,0.9999144869247975
283,5,5.1370083422407773e-05
283,6,2.2459548294330517e-05
283,7,8.086273610671346e-06
283,8,9.624106118401986e-07
284,1,1.0829020441898492e-07
284,2,2.6501825863072504e-06
284,3,2.212184552750612e-07
284,4,0.9999232285787585
284,5,4.0841614079545146e-05
284,6,2.232422603780625e-05
284,7,9.820263973392736e-06
284,8,8.056249048151771e-07
285,1,2.1269539948502928e-08
285,2,5.393434737539667e-08
285,3,2.548378663861675e-08
285,4,0.0005631940593025876
285,5,0.999436427148924
285,6,1.3862614987686642e-07
285,7,9.866891142569655e-08
285,8,4.080803802409958e-08
286,1,1.1062422300246052e-07
286,2,2.2881725184195215e-06
286,3,2.3147182209447725e-07
286,4,0.9998681557360336
286,5,0.0001018964347289566
286,6,1.8505175005940586e-05
286,7,7.909259176833923e-06
286,8,9.031254911267257e-07
287,1,1.9155000454937953e-08
287,2,4.813410493883217e-08
287,3,2.316875950274881e-08
287,4,0.0008197810492081244
287,5,0.9991798795062148
287,6,1.2527258108963703e-07
287,7,8.661085349392763e-08
287,8,3.710227754287537e-08
288,1,2.274033286443652e-08
288,2,6.928835061724293e-08
288,3,2.8314375896048426e-08
288,4,0.9989763038624746
288,5,0.0010232144462570616
288,6,1.8029756196092528e-07
288,7,1.3330289025295888e-07
288,8,4.774675679011983e-08
289,1,2.5041171496480435e-08
289,2,8.292885478597132e-08
289,3,3.174375187311252e-08
289,4,0.9980316223718723
289,5,0.0019677672579156537
289,6,2.583553891302504e-07
289,7,1.5676585073095235e-07
289,8,5.553419415084946e-08
290,1,2.9345625812261993e-08
290,2,1.2095710738230036e-07
290,3,3.996634672936457e-08
290,4,0.006513408563993869
290,5,0.9934857940247843
290,6,3.045773641472996e-07
290,7,2.2945189915626364e-07
290,8,7.31118785627782e-08
291,1,2.6193309775695102e-08
291,2,9.565040107654648e-08
291,3,3.515068996552058e-08
291,4,0.9985428189181749
291,5,0.001456603883894211
291,6,2.053083159206204e-07
291,7,1.6439958420531027e-07
291,8,5.0494629831660405e-08
292,1,2.5025326985831186e-08
292,2,8.585062788481885e-08
292,3,3.31234720649968e-08
292,4,0.998632676405691
292,5,0.0013667818299162428
292,6,1.9474301717764374e-07
292,7,1.56381741075619e-07
292,8,4.6639207452780014e-08
293,1,2.2923345572065446e-08
293,2,7.330289580843308e-08
293,3,2.822484771387875e-08
293,4,0.9991721376478471
293,5,0.0008274005538820946
293,6,1.6792688999804454e-07
293,7,1.2930310605343112e-07
293,8,4.011618546462148e-08
294,1,2.7928884667179607e-08
294,2,1.1168513366412055e-07
294,3,3.9650804259819375e-08
294,4,0.0049119790779901485
294,5,0.9950873140810726
294,6,2.7162556391677304e-07
294,7,2.0078329677895494e-07
294,8,5.5166253726523535e-08
295,1,2.5226680835179312e-08
295,2,8.917808815720808e-08
295,3,3.3867734243003215e-08
295,4,0.9988804560077637
295,5,0.0011189669988442802
295,6,2.238992015190161e-07
295,7,1.546547544423316e-07
295,8,5.016593279981751e-08
296,1,1.9271427772525317e-08
296,2,5.6389716520287215e-08
296,3,2.454360871948541e-08
296,4,0.0006222566863170522
296,5,0.9993774060151305
296,6,1.1564565116377894e-07
296,7,8.905229055485293e-08
296,8,3.2394857834236494e-08
297,1,2.018840292477221e-08
297,2,6.2930157595942e-08
297,3,2.62953060964285e-08
297,4,0.999482150184255
297,5,0.0005174858930395887
297,6,1.2496971178501978e-07
297,7,9.769548350536072e-08
297,8,3.1842643664033634e-08
298,1,2.520547248542914e-08
298,2,9.622894908200493e-08
298,3,3.5867716637259894e-08
298,4,0.9993455146300316
298,5,0.0006539059439146581
298,6,2.155094533683169e-07
298,7,1.5910423944108538e-07
298,8,4.750922264947831e-08
299,1,2.2538101297314678e-08
299,2,7.791069616026815e-08
299,3,2.881636930104178e-08
299,4,0.00040671345533957264
299,5,0.9995928494546824
299,6,1.5109129045336867e-07
299,7,1.2136728486031768e-07
299,8,3.5365235930567924e-08
