oos_period,row_model,col_model,mu_matrice
74,9,6,-0.1625624269481466
74,9,7,-0.030259578518499357
74,9,8,0.31033641977513277
74,9,9,0.0
74,9,10,0.4663345313877284
74,9,11,-0.5486131554019142
74,10,1,-0.2670732555937891
74,10,2,0.2641584454385398
74,10,3,-0.3510329632129079
74,10,4,0.382554994749181
74,10,5,0.34732246116501936
74,10,6,-0.37673390959829955
74,10,7,-0.4965941099062278
74,10,8,-0.15599811161259589
74,10,9,-0.4663345313877284
74,10,10,0.0
74,10,11,-1.1757378244521524
74,11,1,0.3171383592561025
74,11,2,0.8177963159502902
74,11,3,0.8247048612392446
74,11,4,1.5840469045450578
74,11,5,1.3769654908702442
74,11,6,0.5468408661162774
74,11,7,-0.036659603222662054
74,11,8,1.0197397128395569
74,11,9,0.5486131554019142
74,11,10,1.1757378244521524
74,11,11,0.0
75,1,1,0.0
75,1,2,0.524282292886737
75,1,3,0.19284687866021147
75,1,4,0.8898914816040461
75,1,5,0.7295998053027363
75,1,6,0.2875158199443564
75,1,7,-0.18948691525170977
75,1,8,0.6280227767549661
75,1,9,0.14040353777184034
75,1,10,0.21749614915556684
75,1,11,0.4004066220303126
75,2,1,-0.524282292886737
75,2,2,0.0
75,2,3,-0.33143541422652534
75,2,4,0.21057444306004378
75,2,5,-0.5000585290692268
75,2,6,-0.9546489202645302
75,2,7,-0.3916129809256851
75,2,8,-0.8527750292816779
75,2,9,-0.41666645660104923
75,2,10,-0.34883446049820915
75,2,11,-0.12387567085642416
75,3,1,-0.19284687866021147
75,3,2,0.33143541422652534
75,3,3,0.0
75,3,4,-0.41227260807999244
75,3,5,-0.16862311484270137
75,3,6,-0.6108371938534662
75,3,7,-0.03942572941978693
75,3,8,-0.5213396150551527
75,3,9,-0.05244334088837113
75,3,10,-0.23416465116537963
75,3,11,0.20755974337010122
75,4,1,-0.8898914816040461
75,4,2,-0.21057444306004378
75,4,3,0.41227260807999244
75,4,4,0.0
75,4,5,0.24364949323729074
75,4,6,-0.7633363786750332
75,4,7,-0.3073350226010597
75,4,8,-0.10906700697516017
75,4,9,0.35982926719162117
75,4,10,-0.09205643371643663
75,4,11,-0.7459770905385167
75,5,1,-0.7295998053027363
75,5,2,0.5000585290692268
75,5,3,0.16862311484270137
75,5,4,-0.24364949323729074
75,5,5,0.0
75,5,6,-0.6695243574286553
75,5,7,-0.21813691186410708
75,5,8,-0.3527165002124513
75,5,9,0.09983612408405292
75,5,10,-0.3414382703583238
75,5,11,0.3761828582128027
75,6,1,-0.2875158199443564
75,6,2,0.9546489202645302
75,6,3,0.6108371938534662
75,6,4,0.7633363786750332
75,6,5,0.6695243574286553
