oos_period,variant,row_model,col_model,mu
232,legacy,5,3,-4.616267272898022
232,legacy,5,4,0.2481900238995681
232,legacy,5,5,0.0
232,legacy,5,6,-3.661502259446577
232,legacy,5,7,-1.8130146082210483
232,legacy,5,8,-1.9726209400524577
232,legacy,6,1,0.9054528255287373
232,legacy,6,2,-2.339837234189846
232,legacy,6,3,-1.1438413085079493
232,legacy,6,4,3.9377107157517273
232,legacy,6,5,3.661502259446577
232,legacy,6,6,0.0
232,legacy,6,7,0.4228918908509711
232,legacy,6,8,-0.13939851804951164
232,legacy,7,1,0.36090591183991844
232,legacy,7,2,-2.3320521981318967
232,legacy,7,3,-1.0500516059732865
232,legacy,7,4,2.207975646925106
232,legacy,7,5,1.8130146082210483
232,legacy,7,6,-0.4228918908509711
232,legacy,7,7,0.0
232,legacy,7,8,-1.2790585099805425
232,legacy,8,1,0.8962416770825431
232,legacy,8,2,-1.4835457551227185
232,legacy,8,3,0.5603770091934905
232,legacy,8,4,2.444304243154662
232,legacy,8,5,1.9726209400524577
232,legacy,8,6,0.13939851804951164
232,legacy,8,7,1.2790585099805425
232,legacy,8,8,0.0
233,legacy,1,1,0.0
233,legacy,1,2,-2.9564347706704472
233,legacy,1,3,3.3731744950004847
233,legacy,1,4,2.5215499182183096
233,legacy,1,5,2.1141195685641296
233,legacy,1,6,-0.6183693342122042
233,legacy,1,7,-0.40399669284870554
233,legacy,1,8,-4.824477815862544
233,legacy,2,1,2.9564347706704472
233,legacy,2,2,0.0
233,legacy,2,3,10.85366989201423
233,legacy,2,4,5.670573338883342
233,legacy,2,5,5.030912904496549
233,legacy,2,6,2.425392376290628
233,legacy,2,7,1.8129114935959214
233,legacy,2,8,-4.2479919863856255
233,legacy,3,1,-3.3731744950004847
233,legacy,3,2,-10.85366989201423
233,legacy,3,3,0.0
233,legacy,3,4,-10.179834287390115
233,legacy,3,5,-13.481454767866039
233,legacy,3,6,3.4897095178167357
233,legacy,3,7,1.2764098703010531
233,legacy,3,8,-11.682899866819307
233,legacy,4,1,-2.5215499182183096
233,legacy,4,2,-5.670573338883342
233,legacy,4,3,10.179834287390115
233,legacy,4,4,0.0
233,legacy,4,5,-0.32768902406331274
233,legacy,4,6,-3.7146019388937916
233,legacy,4,7,-1.9341572776130516
233,legacy,4,8,-8.640450301502234
233,legacy,5,1,-2.1141195685641296
233,legacy,5,2,-5.030912904496549
233,legacy,5,3,13.481454767866039
233,legacy,5,4,0.32768902406331274
233,legacy,5,5,0.0
233,legacy,5,6,-3.257888967807005
233,legacy,5,7,-1.6791573117534229
233,legacy,5,8,-7.416520807627878
233,legacy,6,1,0.6183693342122042
233,legacy,6,2,-2.425392376290628
233,legacy,6,3,-3.4897095178167357
233,legacy,6,4,3.7146019388937916
233,legacy,6,5,3.257888967807005
233,legacy,6,6,0.0
233,legacy,6,7,0.06883590597634508
233,legacy,6,8,-3.7452258341445566
233,legacy,7,1,0.40399669284870554
233,legacy,7,2,-1.8129114935959214
233,legacy,7,3,-1.2764098703010531
233,legacy,7,4,1.9341572776130516
233,legacy,7,5,1.6791573117534229
233,legacy,7,6,-0.06883590597634508
233,legacy,7,7,0.0
233,legacy,7,8,7.789935194114531
233,legacy,8,1,4.824477815862544
233,legacy,8,2,4.2479919863856255
233,legacy,8,3,11.682899866819307
233,legacy,8,4,8.640450301502234
233,legacy,8,5,7.416520807627878
233,legacy,8,6,3.7452258341445566
233,legacy,8,7,-7.789935194114531
233,legacy,8,8,0.0
234,legacy,1,1,0.0
234,legacy,1,2,-2.280488882286756
234,legacy,1,3,-8.986468547245456
234,legacy,1,4,2.322490246117872
234,legacy,1,5,1.8991732124153782
234,legacy,1,6,-0.6717355626738714
234,legacy,1,7,-0.519603528675756
234,legacy,1,8,-3.256838152429594
234,legacy,2,1,2.280488882286756
234,legacy,2,2,0.0
234,legacy,2,3,-7.051318759110293
234,legacy,2,4,4.582317721426478
234,legacy,2,5,4.065023874936098
234,legacy,2,6,8.628452186226665
234,legacy,2,7,1.3213943175596
234,legacy,2,8,-1.9315735708651702
234,legacy,3,1,8.986468547245456
234,legacy,3,2,7.051318759110293
234,legacy,3,3,0.0
234,legacy,3,4,11.242270938121425
234,legacy,3,5,11.013021052300108
234,legacy,3,6,12.340886983913032
234,legacy,3,7,8.231875583647469
234,legacy,3,8,6.1667334775635
234,legacy,4,1,-2.322490246117872
234,legacy,4,2,-4.582317721426478
234,legacy,4,3,-11.242270938121425
234,legacy,4,4,0.0
234,legacy,4,5,-0.30387217194091415
234,legacy,4,6,3.0173386075181674
234,legacy,4,7,-2.0126531373409757
