oos_period,row_model,col_model,mu_matrice
283,8,6,6.362696671313314
283,8,7,3.2820555458715677
283,8,8,0.0
284,1,1,0.0
284,1,2,0.8103508700602775
284,1,3,10.23426772864268
284,1,4,4.975321902753853
284,1,5,6.934871513470731
284,1,6,13.422107493186138
284,1,7,9.320580196573141
284,1,8,7.570477375104374
284,2,1,-0.8103508700602775
284,2,2,0.0
284,2,3,-8.178578167728647
284,2,4,-23.308053056687235
284,2,5,-0.9346360716490031
284,2,6,-1.4196640296606566
284,2,7,-2.6574837187484235
284,2,8,-20.99009878658653
284,3,1,-10.23426772864268
284,3,2,8.178578167728647
284,3,3,0.0
284,3,4,-5.856777517195977
284,3,5,-2.9628916028324643
284,3,6,3.7069186461455055
284,3,7,1.020598006816702
284,3,8,-3.6503629468049765
284,4,1,-4.975321902753853
284,4,2,23.308053056687235
284,4,3,5.856777517195977
284,4,4,0.0
284,4,5,2.3497589803179713
284,4,6,9.665849821646496
284,4,7,6.8164132306749705
284,4,8,1.6540412057869038
284,5,1,-6.934871513470731
284,5,2,0.9346360716490031
284,5,3,2.9628916028324643
284,5,4,-2.3497589803179713
284,5,5,0.0
284,5,6,6.3242666359800905
284,5,7,2.211971031302308
284,5,8,-0.26586631747404404
284,6,1,-13.422107493186138
284,6,2,1.4196640296606566
