oos_period,row_model,col_model,mu_matrice
53,6,5,-1.014336427629337
53,6,6,0.0
53,6,7,-0.8599999999999998
53,6,8,0.779999999999996
53,6,9,-0.5200000000000015
53,6,10,0.07491313536888805
53,6,11,0.24814354803675293
53,7,1,-0.16449726748301868
53,7,2,-0.6400000000000002
53,7,3,-0.5999999999999966
53,7,4,0.9197120246069884
53,7,5,0.5699999999999975
53,7,6,0.8599999999999998
53,7,7,0.0
53,7,8,1.6399999999999955
53,7,9,0.33999999999999847
53,7,10,1.0049354604915008
53,7,11,1.1599999999999977
53,8,1,0.17517974623919702
53,8,2,-2.2799999999999945
53,8,3,-2.2399999999999927
53,8,4,-0.8287151022252526
53,8,5,-1.0699999999999978
53,8,6,-0.779999999999996
53,8,7,-1.6399999999999955
53,8,8,0.0
53,8,9,-1.2999999999999972
53,8,10,-0.6350645395084948
53,8,11,-0.47999999999999754
53,9,1,1.1868542536644837
53,9,2,0.689966132738283
53,9,3,-0.12443943730531093
53,9,4,1.2114178939774396
53,9,5,0.3384271268322404
53,9,6,0.5200000000000015
53,9,7,-0.33999999999999847
53,9,8,1.2999999999999972
53,9,9,0.0
53,9,10,1.4072624932849032
53,9,11,1.3904209715957059
53,10,1,-0.4284146772174242
53,10,2,-0.3422810197893084
53,10,3,-1.9024214274254212
53,10,4,-0.23243247217042304
53,10,5,-0.3576971415057876
53,10,6,-0.07491313536888805
53,10,7,-1.0049354604915008
53,10,8,0.6350645395084948
53,10,9,-1.4072624932849032
53,10,10,0.0
53,10,11,0.15506453950849738
53,11,1,0.15000000000000202
53,11,2,-1.7999999999999983
53,11,3,-1.5148604089010165
53,11,4,-0.3180432687305484
53,11,5,-0.4454514467407487
53,11,6,-0.24814354803675293
53,11,7,-1.1599999999999977
53,11,8,0.47999999999999754
53,11,9,-1.3904209715957059
53,11,10,-0.15506453950849738
53,11,11,0.0
54,1,1,0.0
54,1,2,-0.9300000000000008
54,1,3,0.08999999999999085
54,1,4,0.2821171403205975
54,1,5,-1.3319494760115673
54,1,6,-0.2123915484415658
54,1,7,-0.809065493860945
54,1,8,-0.049324452320282514
54,1,9,0.33999999999998953
54,1,10,-0.04751674672463422
54,1,11,-1.649999999999996
54,2,1,0.9300000000000008
54,2,2,0.0
54,2,3,1.0199999999999907
