oos_period,row_model,col_model,sigma_matrice
171,8,6,1.714500195823893
171,8,7,0.6538919566518329
171,8,8,0.0
172,1,1,0.0
172,1,2,3.2472242067823713
172,1,3,3.4738958570025806
172,1,4,1.8294461545885867
172,1,5,2.8599214037735843
172,1,6,2.917228473486534
172,1,7,2.4823310432573984
172,1,8,3.665826147931801
172,2,1,3.2472242067823713
172,2,2,0.0
172,2,3,2.0696395550897813
172,2,4,3.0299287656711384
172,2,5,2.3795320903701427
172,2,6,1.5987046570695767
172,2,7,1e-06
172,2,8,2.4161930510919145
172,3,1,3.4738958570025806
172,3,2,2.0696395550897813
172,3,3,0.0
172,3,4,3.1405320333506306
172,3,5,2.938987810250181
172,3,6,2.0382609503956637
172,3,7,1.3758058049534558
172,3,8,2.441484083592436
172,4,1,1.8294461545885867
172,4,2,3.0299287656711384
172,4,3,3.1405320333506306
172,4,4,0.0
172,4,5,2.7004861774284135
172,4,6,2.7417242547991436
172,4,7,3.010416855874565
172,4,8,2.980227440006506
172,5,1,2.8599214037735843
172,5,2,2.3795320903701427
172,5,3,2.938987810250181
172,5,4,2.7004861774284135
172,5,5,0.0
172,5,6,1.2648567495792389
172,5,7,1.137931754301887
172,5,8,2.6997171746408255
172,6,1,2.917228473486534
172,6,2,1.5987046570695767
172,6,3,2.0382609503956637
172,6,4,2.7417242547991436
172,6,5,1.2648567495792389
172,6,6,0.0
172,6,7,1e-06
172,6,8,1.8022042001719907
172,7,1,2.4823310432573984
172,7,2,1e-06
172,7,3,1.3758058049534558
172,7,4,3.010416855874565
172,7,5,1.137931754301887
172,7,6,1e-06
172,7,7,0.0
172,7,8,0.7224720765641257
172,8,1,3.665826147931801
172,8,2,2.4161930510919145
172,8,3,2.441484083592436
172,8,4,2.980227440006506
172,8,5,2.6997171746408255
172,8,6,1.8022042001719907
172,8,7,0.7224720765641257
172,8,8,0.0
173,1,1,0.0
173,1,2,3.119281349877171
173,1,3,3.3672043225626624
173,1,4,1.7790031311659975
173,1,5,2.7665913596054605
173,1,6,2.8135499977049463
173,1,7,2.3608820864022055
173,1,8,3.5361521772723767
173,2,1,3.119281349877171
173,2,2,0.0
173,2,3,2.011637813439
173,2,4,2.955553438926487
173,2,5,2.314691166633772
173,2,6,1.554817216204424
173,2,7,1e-06
173,2,8,2.3256222818049634
173,3,1,3.3672043225626624
173,3,2,2.011637813439
173,3,3,0.0
173,3,4,3.0040390431126185
173,3,5,2.8564593205905826
173,3,6,1.9248400723909642
173,3,7,1.1063809877653341
173,3,8,2.4474674078393224
173,4,1,1.7790031311659975
173,4,2,2.955553438926487
173,4,3,3.0040390431126185
173,4,4,0.0
173,4,5,2.6316460044599386
173,4,6,2.645051479109462
173,4,7,2.8552563866000984
173,4,8,3.0266112672273757
173,5,1,2.7665913596054605
173,5,2,2.314691166633772
173,5,3,2.8564593205905826
173,5,4,2.6316460044599386
173,5,5,0.0
